Dt_Customer,Marital_Status,Education,Current_Age,Recency,NumWebVisitsMonth,Income,childornot,total_amt_spent,totalnum_purchases,Target,segments
376.0,0.0,0.0,41.0,58.0,9.0,24367.0,1.0,24.0,4.0,0.0,Bad Customers
376.0,0.0,1.0,48.0,11.0,6.0,33249.0,1.0,112.0,8.0,0.0,Bad Customers
386.0,1.0,0.0,64.0,27.0,6.0,26887.0,1.0,30.0,5.0,0.0,Bad Customers
375.0,1.0,2.0,40.0,32.0,5.0,50150.0,0.0,410.0,16.0,0.0,Good Customers
364.0,1.0,1.0,47.0,12.0,6.0,62061.0,1.0,800.0,24.0,1.0,Good Customers
393.0,0.0,2.0,61.0,88.0,1.0,85696.0,0.0,1313.0,20.0,1.0,Good Customers
366.0,1.0,2.0,67.0,91.0,2.0,76542.0,0.0,1483.0,23.0,0.0,Good Customers
374.0,0.0,1.0,30.0,12.0,2.0,70515.0,0.0,1258.0,17.0,1.0,Good Customers
753.0,1.0,1.0,36.0,21.0,8.0,18227.0,1.0,28.0,4.0,0.0,Bad Customers
4.0,1.0,1.0,58.0,23.0,4.0,69139.0,1.0,227.0,11.0,0.0,Good Customers
752.0,1.0,1.0,41.0,10.0,4.0,69109.0,0.0,1555.0,20.0,1.0,Good Customers
379.0,0.0,1.0,61.0,35.0,5.0,69627.0,1.0,861.0,23.0,0.0,Good Customers
374.0,1.0,1.0,45.0,69.0,8.0,38136.0,1.0,103.0,8.0,1.0,Bad Customers
3.0,0.0,2.0,77.0,68.0,4.0,62159.0,0.0,634.0,19.0,0.0,Good Customers
366.0,0.0,1.0,60.0,85.0,2.0,80695.0,0.0,1918.0,19.0,0.0,Good Customers
391.0,0.0,2.0,52.0,34.0,6.0,33316.0,2.0,131.0,10.0,0.0,Bad Customers
735.0,1.0,1.0,55.0,55.0,7.0,58554.0,2.0,586.0,22.0,0.0,Good Customers
372.0,1.0,0.0,31.0,10.0,8.0,17256.0,1.0,62.0,7.0,1.0,Bad Customers
366.0,0.0,1.0,49.0,30.0,8.0,53034.0,2.0,447.0,22.0,0.0,Good Customers
730.0,1.0,0.0,73.0,36.0,6.0,52203.0,0.0,939.0,27.0,0.0,Good Customers
370.0,0.0,0.0,46.0,14.0,8.0,59601.0,1.0,797.0,15.0,1.0,Good Customers
757.0,0.0,2.0,65.0,79.0,3.0,75154.0,1.0,1143.0,16.0,1.0,Good Customers
388.0,0.0,1.0,47.0,52.0,6.0,47025.0,1.0,415.0,17.0,0.0,Good Customers
370.0,1.0,1.0,50.0,97.0,8.0,37971.0,1.0,30.0,5.0,0.0,Bad Customers
369.0,0.0,2.0,55.0,24.0,7.0,41335.0,1.0,187.0,12.0,0.0,Bad Customers
18.0,1.0,1.0,65.0,0.0,2.0,67267.0,1.0,251.0,11.0,0.0,Good Customers
2.0,0.0,1.0,48.0,96.0,5.0,57338.0,1.0,237.0,12.0,0.0,Good Customers
370.0,1.0,0.0,63.0,89.0,6.0,50523.0,2.0,91.0,8.0,0.0,Good Customers
390.0,0.0,2.0,58.0,94.0,8.0,35791.0,3.0,35.0,6.0,0.0,Bad Customers
757.0,0.0,2.0,63.0,98.0,6.0,50611.0,1.0,493.0,22.0,1.0,Good Customers
393.0,1.0,2.0,54.0,72.0,6.0,56242.0,1.0,971.0,28.0,0.0,Good Customers
759.0,0.0,1.0,63.0,1.0,8.0,48904.0,1.0,371.0,17.0,0.0,Good Customers
365.0,0.0,1.0,48.0,26.0,5.0,56243.0,3.0,396.0,20.0,0.0,Good Customers
375.0,1.0,1.0,38.0,5.0,6.0,21355.0,1.0,68.0,7.0,1.0,Bad Customers
370.0,1.0,2.0,52.0,22.0,7.0,57420.0,1.0,322.0,15.0,1.0,Good Customers
395.0,1.0,2.0,53.0,39.0,5.0,51381.5,1.0,317.0,14.0,0.0,Good Customers
26.0,0.0,2.0,68.0,56.0,7.0,46390.0,1.0,222.0,10.0,0.0,Good Customers
392.0,1.0,0.0,67.0,74.0,6.0,54342.0,2.0,177.0,12.0,0.0,Good Customers
758.0,1.0,1.0,65.0,87.0,5.0,51381.5,2.0,45.0,5.0,0.0,Good Customers
19.0,0.0,0.0,59.0,49.0,7.0,51381.5,2.0,21.0,4.0,0.0,Good Customers
755.0,1.0,1.0,50.0,24.0,9.0,20895.0,1.0,45.0,6.0,0.0,Bad Customers
16.0,1.0,1.0,75.0,9.0,1.0,92344.0,0.0,1899.0,20.0,1.0,Good Customers
29.0,1.0,2.0,51.0,17.0,7.0,51381.5,1.0,42.0,5.0,0.0,Good Customers
375.0,1.0,0.0,47.0,10.0,7.0,26907.0,2.0,22.0,6.0,0.0,Bad Customers
745.0,1.0,1.0,43.0,35.0,8.0,44964.0,2.0,41.0,5.0,0.0,Good Customers
29.0,1.0,1.0,44.0,56.0,3.0,75507.0,0.0,1440.0,21.0,0.0,Good Customers
384.0,1.0,2.0,51.0,7.0,5.0,53761.0,2.0,325.0,17.0,0.0,Good Customers
392.0,1.0,1.0,50.0,51.0,4.0,22682.0,1.0,95.0,10.0,0.0,Bad Customers
29.0,1.0,2.0,51.0,17.0,7.0,38887.0,1.0,42.0,5.0,0.0,Bad Customers
752.0,0.0,0.0,48.0,30.0,4.0,41658.0,2.0,72.0,6.0,0.0,Bad Customers
16.0,1.0,2.0,51.0,21.0,5.0,29791.0,1.0,20.0,7.0,0.0,Bad Customers
365.0,1.0,2.0,67.0,2.0,5.0,63915.0,2.0,789.0,23.0,0.0,Good Customers
9.0,0.0,1.0,49.0,85.0,6.0,39996.0,2.0,15.0,4.0,0.0,Bad Customers
24.0,0.0,1.0,51.0,65.0,6.0,26759.0,1.0,59.0,8.0,0.0,Bad Customers
375.0,0.0,2.0,55.0,64.0,6.0,63841.0,1.0,908.0,22.0,0.0,Good Customers
751.0,1.0,2.0,54.0,11.0,7.0,51039.0,2.0,417.0,14.0,0.0,Good Customers
736.0,1.0,1.0,62.0,92.0,6.0,60544.0,2.0,289.0,15.0,0.0,Good Customers
2.0,1.0,1.0,51.0,54.0,5.0,65685.0,1.0,769.0,21.0,0.0,Good Customers
10.0,1.0,1.0,70.0,4.0,7.0,37716.0,1.0,188.0,10.0,0.0,Bad Customers
748.0,0.0,1.0,66.0,53.0,8.0,36864.0,1.0,354.0,14.0,1.0,Bad Customers
749.0,1.0,2.0,53.0,39.0,8.0,44511.0,1.0,727.0,26.0,0.0,Good Customers
754.0,1.0,2.0,56.0,49.0,9.0,36947.0,2.0,146.0,11.0,0.0,Bad Customers
385.0,1.0,2.0,72.0,70.0,7.0,47352.0,1.0,319.0,16.0,0.0,Good Customers
378.0,1.0,2.0,70.0,40.0,4.0,67087.0,1.0,794.0,22.0,0.0,Good Customers
753.0,1.0,1.0,73.0,40.0,3.0,57045.0,1.0,454.0,18.0,0.0,Good Customers
755.0,0.0,2.0,70.0,43.0,9.0,36957.0,2.0,152.0,11.0,1.0,Bad Customers
733.0,1.0,2.0,46.0,17.0,4.0,69389.0,1.0,797.0,22.0,0.0,Good Customers
376.0,1.0,1.0,51.0,40.0,6.0,80134.0,1.0,1690.0,16.0,1.0,Good Customers
13.0,1.0,2.0,54.0,84.0,7.0,43142.0,2.0,20.0,4.0,0.0,Bad Customers
9.0,1.0,1.0,79.0,25.0,1.0,80589.0,0.0,1428.0,21.0,1.0,Good Customers
383.0,0.0,1.0,33.0,62.0,9.0,34412.0,1.0,209.0,11.0,0.0,Bad Customers
385.0,0.0,1.0,44.0,83.0,4.0,57537.0,1.0,545.0,19.0,0.0,Good Customers
380.0,1.0,0.0,57.0,47.0,8.0,22634.0,0.0,96.0,6.0,0.0,Bad Customers
8.0,1.0,1.0,75.0,45.0,2.0,51315.0,0.0,222.0,10.0,0.0,Good Customers
15.0,1.0,1.0,51.0,34.0,6.0,36026.0,3.0,61.0,7.0,0.0,Bad Customers
3.0,1.0,1.0,50.0,3.0,6.0,24639.0,2.0,44.0,9.0,0.0,Bad Customers
20.0,1.0,2.0,51.0,1.0,6.0,34578.0,3.0,8.0,4.0,0.0,Bad Customers
382.0,0.0,0.0,51.0,18.0,1.0,65704.0,0.0,817.0,23.0,0.0,Good Customers
750.0,0.0,1.0,57.0,45.0,8.0,63810.0,1.0,1371.0,23.0,1.0,Good Customers
15.0,1.0,2.0,54.0,81.0,7.0,54132.0,1.0,42.0,5.0,0.0,Good Customers
733.0,1.0,1.0,64.0,77.0,8.0,18690.0,0.0,60.0,5.0,0.0,Bad Customers
392.0,1.0,1.0,53.0,23.0,7.0,28164.0,1.0,78.0,9.0,0.0,Bad Customers
383.0,1.0,2.0,49.0,48.0,8.0,34596.0,1.0,23.0,4.0,0.0,Bad Customers
379.0,1.0,2.0,51.0,61.0,8.0,43269.0,1.0,19.0,4.0,0.0,Bad Customers
1.0,0.0,0.0,65.0,60.0,7.0,38741.0,2.0,61.0,7.0,0.0,Bad Customers
392.0,0.0,1.0,51.0,75.0,7.0,31907.0,0.0,449.0,14.0,0.0,Bad Customers
391.0,1.0,2.0,40.0,64.0,7.0,27100.0,1.0,37.0,5.0,0.0,Bad Customers
18.0,0.0,0.0,50.0,54.0,6.0,31163.0,1.0,38.0,5.0,0.0,Bad Customers
376.0,1.0,1.0,38.0,84.0,2.0,92533.0,0.0,1131.0,23.0,1.0,Good Customers
372.0,0.0,1.0,50.0,75.0,6.0,34853.0,2.0,34.0,7.0,0.0,Bad Customers
365.0,0.0,1.0,56.0,16.0,7.0,70844.0,2.0,294.0,17.0,0.0,Good Customers
392.0,1.0,0.0,44.0,79.0,8.0,31086.0,2.0,48.0,6.0,1.0,Bad Customers
736.0,1.0,1.0,62.0,92.0,6.0,60544.0,2.0,289.0,15.0,0.0,Good Customers
371.0,1.0,0.0,37.0,16.0,7.0,20491.0,0.0,30.0,4.0,0.0,Bad Customers
8.0,1.0,1.0,59.0,96.0,2.0,42523.0,0.0,125.0,7.0,0.0,Bad Customers
382.0,1.0,1.0,40.0,30.0,8.0,39922.0,1.0,156.0,9.0,0.0,Bad Customers
377.0,1.0,1.0,71.0,60.0,8.0,33402.0,2.0,70.0,9.0,0.0,Bad Customers
374.0,1.0,2.0,74.0,11.0,6.0,36408.0,2.0,22.0,4.0,0.0,Bad Customers
758.0,1.0,1.0,44.0,75.0,9.0,21645.0,1.0,65.0,9.0,1.0,Bad Customers
737.0,0.0,2.0,75.0,36.0,3.0,78427.0,0.0,1930.0,23.0,1.0,Good Customers
368.0,1.0,1.0,77.0,71.0,4.0,82657.0,0.0,2283.0,23.0,1.0,Good Customers
380.0,1.0,1.0,65.0,88.0,1.0,51876.0,0.0,310.0,13.0,0.0,Good Customers
745.0,1.0,0.0,52.0,93.0,2.0,78041.0,0.0,1319.0,18.0,0.0,Good Customers
760.0,1.0,1.0,66.0,93.0,8.0,52852.0,1.0,879.0,26.0,1.0,Good Customers
370.0,1.0,2.0,41.0,54.0,2.0,70038.0,0.0,1244.0,17.0,0.0,Good Customers
8.0,1.0,0.0,50.0,41.0,2.0,69401.0,1.0,690.0,17.0,0.0,Good Customers
379.0,1.0,1.0,51.0,46.0,5.0,46053.0,1.0,209.0,12.0,0.0,Good Customers
21.0,1.0,1.0,58.0,28.0,1.0,77343.0,0.0,1134.0,17.0,0.0,Good Customers
382.0,0.0,1.0,70.0,40.0,1.0,73892.0,0.0,1507.0,23.0,1.0,Good Customers
365.0,0.0,2.0,56.0,82.0,7.0,40304.0,1.0,57.0,6.0,0.0,Bad Customers
733.0,1.0,2.0,58.0,38.0,8.0,32727.0,0.0,529.0,17.0,0.0,Bad Customers
5.0,1.0,1.0,54.0,3.0,2.0,68695.0,0.0,1091.0,16.0,0.0,Good Customers
748.0,0.0,1.0,52.0,87.0,8.0,43300.0,1.0,180.0,11.0,1.0,Bad Customers
384.0,1.0,1.0,51.0,49.0,6.0,26290.0,2.0,77.0,10.0,0.0,Bad Customers
19.0,0.0,1.0,53.0,16.0,2.0,93790.0,0.0,2349.0,25.0,1.0,Good Customers
747.0,1.0,2.0,49.0,65.0,6.0,38410.0,0.0,534.0,18.0,1.0,Bad Customers
5.0,0.0,2.0,73.0,9.0,5.0,64866.0,1.0,556.0,21.0,1.0,Good Customers
376.0,1.0,1.0,64.0,24.0,3.0,57957.0,1.0,637.0,25.0,0.0,Good Customers
18.0,1.0,2.0,68.0,25.0,7.0,46015.0,2.0,46.0,5.0,1.0,Good Customers
12.0,1.0,1.0,45.0,43.0,7.0,16531.0,1.0,44.0,9.0,0.0,Bad Customers
387.0,1.0,2.0,37.0,10.0,7.0,28072.0,1.0,47.0,5.0,0.0,Bad Customers
375.0,0.0,2.0,60.0,29.0,2.0,49476.0,1.0,795.0,22.0,0.0,Good Customers
383.0,1.0,1.0,70.0,45.0,8.0,50725.0,1.0,586.0,21.0,0.0,Good Customers
384.0,1.0,1.0,71.0,57.0,1.0,83844.0,0.0,1574.0,20.0,1.0,Good Customers
23.0,1.0,2.0,73.0,20.0,3.0,41145.0,2.0,13.0,4.0,0.0,Bad Customers
380.0,1.0,1.0,53.0,29.0,5.0,67419.0,1.0,1471.0,25.0,0.0,Good Customers
374.0,1.0,0.0,53.0,82.0,6.0,23162.0,2.0,65.0,8.0,0.0,Bad Customers
394.0,1.0,1.0,46.0,68.0,8.0,34380.0,1.0,175.0,12.0,0.0,Bad Customers
369.0,0.0,1.0,57.0,65.0,5.0,34704.0,1.0,40.0,5.0,0.0,Bad Customers
760.0,1.0,2.0,54.0,99.0,7.0,94871.0,2.0,1078.0,18.0,1.0,Good Customers
745.0,1.0,1.0,65.0,9.0,4.0,65148.0,1.0,1115.0,21.0,0.0,Good Customers
384.0,1.0,1.0,69.0,20.0,7.0,39898.0,1.0,134.0,9.0,0.0,Bad Customers
738.0,0.0,2.0,67.0,78.0,4.0,64857.0,0.0,1540.0,23.0,0.0,Good Customers
393.0,1.0,2.0,53.0,26.0,3.0,59892.0,1.0,87.0,7.0,0.0,Good Customers
367.0,0.0,2.0,36.0,68.0,3.0,41020.0,0.0,217.0,10.0,0.0,Bad Customers
7.0,1.0,2.0,62.0,79.0,5.0,57072.0,1.0,1034.0,27.0,1.0,Good Customers
395.0,0.0,1.0,44.0,25.0,7.0,60474.0,1.0,1180.0,31.0,0.0,Good Customers
730.0,1.0,1.0,63.0,83.0,5.0,62807.0,1.0,819.0,23.0,0.0,Good Customers
379.0,1.0,0.0,42.0,32.0,8.0,19414.0,1.0,32.0,5.0,0.0,Bad Customers
373.0,1.0,1.0,43.0,49.0,7.0,19107.0,1.0,46.0,6.0,0.0,Bad Customers
759.0,1.0,0.0,47.0,50.0,4.0,75484.0,1.0,1159.0,18.0,0.0,Good Customers
393.0,0.0,2.0,47.0,84.0,4.0,70379.0,1.0,860.0,25.0,0.0,Good Customers
8.0,1.0,2.0,53.0,96.0,2.0,79419.0,0.0,1631.0,15.0,0.0,Good Customers
20.0,1.0,2.0,77.0,56.0,7.0,64014.0,3.0,444.0,22.0,1.0,Good Customers
385.0,1.0,1.0,68.0,85.0,6.0,76998.0,1.0,1910.0,29.0,1.0,Good Customers
385.0,1.0,2.0,51.0,63.0,6.0,49854.0,1.0,380.0,18.0,0.0,Good Customers
371.0,1.0,2.0,52.0,17.0,5.0,60585.0,2.0,736.0,30.0,1.0,Good Customers
375.0,0.0,2.0,73.0,11.0,8.0,42873.0,2.0,269.0,15.0,0.0,Bad Customers
368.0,1.0,1.0,35.0,62.0,4.0,87679.0,0.0,2524.0,29.0,1.0,Good Customers
394.0,1.0,1.0,45.0,48.0,6.0,57867.0,1.0,612.0,25.0,0.0,Good Customers
384.0,1.0,1.0,33.0,86.0,6.0,35765.0,1.0,75.0,8.0,0.0,Bad Customers
5.0,1.0,1.0,64.0,73.0,2.0,65492.0,0.0,1045.0,26.0,0.0,Good Customers
394.0,0.0,1.0,46.0,36.0,7.0,32952.0,1.0,55.0,6.0,0.0,Bad Customers
745.0,1.0,2.0,54.0,34.0,9.0,53374.0,1.0,1064.0,21.0,1.0,Good Customers
748.0,1.0,1.0,64.0,16.0,5.0,71706.0,1.0,1443.0,25.0,0.0,Good Customers
383.0,1.0,1.0,35.0,48.0,4.0,68487.0,0.0,1366.0,30.0,0.0,Good Customers
385.0,1.0,2.0,48.0,61.0,5.0,53253.0,2.0,436.0,19.0,0.0,Good Customers
18.0,0.0,0.0,50.0,54.0,6.0,31163.0,1.0,38.0,5.0,0.0,Bad Customers
744.0,1.0,1.0,46.0,56.0,8.0,42014.0,1.0,436.0,20.0,1.0,Bad Customers
756.0,1.0,2.0,50.0,74.0,8.0,54108.0,2.0,747.0,32.0,0.0,Good Customers
741.0,0.0,2.0,68.0,35.0,8.0,49667.0,0.0,1396.0,22.0,1.0,Good Customers
11.0,1.0,2.0,49.0,65.0,2.0,63206.0,0.0,928.0,14.0,1.0,Good Customers
386.0,1.0,2.0,51.0,48.0,6.0,57136.0,2.0,642.0,26.0,0.0,Good Customers
754.0,1.0,0.0,48.0,88.0,8.0,46772.0,1.0,1048.0,30.0,1.0,Good Customers
370.0,1.0,2.0,52.0,19.0,1.0,78931.0,0.0,943.0,24.0,0.0,Good Customers
387.0,1.0,1.0,65.0,21.0,5.0,53977.0,1.0,907.0,27.0,0.0,Good Customers
29.0,1.0,1.0,35.0,27.0,1.0,84219.0,0.0,1198.0,18.0,0.0,Good Customers
743.0,0.0,2.0,48.0,86.0,8.0,46098.0,2.0,120.0,11.0,0.0,Good Customers
736.0,1.0,1.0,58.0,92.0,7.0,73538.0,1.0,1658.0,26.0,0.0,Good Customers
4.0,1.0,1.0,37.0,1.0,2.0,79529.0,0.0,1638.0,22.0,0.0,Good Customers
366.0,1.0,0.0,46.0,14.0,8.0,20981.0,0.0,73.0,7.0,1.0,Bad Customers
20.0,0.0,1.0,43.0,74.0,5.0,51766.0,1.0,275.0,12.0,0.0,Good Customers
733.0,1.0,1.0,61.0,84.0,8.0,55759.0,1.0,854.0,26.0,0.0,Good Customers
386.0,1.0,1.0,45.0,4.0,5.0,33039.0,1.0,78.0,7.0,0.0,Bad Customers
375.0,1.0,2.0,51.0,50.0,8.0,37787.0,1.0,106.0,7.0,0.0,Bad Customers
750.0,0.0,1.0,53.0,2.0,9.0,27242.0,1.0,106.0,7.0,1.0,Bad Customers
392.0,0.0,2.0,40.0,73.0,3.0,87188.0,0.0,1923.0,19.0,1.0,Good Customers
370.0,1.0,1.0,52.0,21.0,3.0,69930.0,0.0,1662.0,22.0,0.0,Good Customers
24.0,0.0,1.0,47.0,82.0,6.0,37697.0,1.0,84.0,7.0,0.0,Bad Customers
25.0,1.0,2.0,50.0,14.0,7.0,37401.0,1.0,48.0,7.0,0.0,Bad Customers
383.0,0.0,1.0,50.0,56.0,14.0,3502.0,1.0,5.0,0.0,0.0,Bad Customers
741.0,1.0,1.0,47.0,20.0,7.0,58597.0,2.0,733.0,32.0,0.0,Good Customers
26.0,0.0,2.0,75.0,54.0,1.0,82032.0,0.0,1234.0,17.0,0.0,Good Customers
750.0,1.0,1.0,65.0,77.0,7.0,28087.0,2.0,112.0,9.0,0.0,Bad Customers
7.0,0.0,2.0,36.0,5.0,3.0,74004.0,0.0,1658.0,15.0,1.0,Good Customers
372.0,1.0,1.0,63.0,65.0,5.0,19740.0,1.0,55.0,7.0,0.0,Bad Customers
750.0,1.0,0.0,48.0,33.0,9.0,57036.0,1.0,1513.0,26.0,1.0,Good Customers
381.0,1.0,0.0,65.0,65.0,7.0,53083.0,2.0,271.0,17.0,1.0,Good Customers
16.0,1.0,2.0,48.0,41.0,5.0,69283.0,1.0,904.0,27.0,0.0,Good Customers
743.0,0.0,2.0,48.0,86.0,8.0,46098.0,2.0,120.0,11.0,1.0,Good Customers
757.0,1.0,0.0,35.0,92.0,8.0,23331.0,1.0,103.0,8.0,0.0,Bad Customers
756.0,0.0,0.0,35.0,97.0,9.0,23331.0,1.0,269.0,17.0,0.0,Bad Customers
375.0,0.0,1.0,34.0,91.0,8.0,9255.0,1.0,22.0,5.0,0.0,Bad Customers
388.0,0.0,2.0,64.0,0.0,1.0,67786.0,0.0,1156.0,16.0,1.0,Good Customers
745.0,1.0,2.0,52.0,59.0,8.0,71969.0,1.0,1086.0,19.0,1.0,Good Customers
384.0,0.0,2.0,56.0,4.0,7.0,59235.0,1.0,1128.0,28.0,0.0,Good Customers
3.0,1.0,1.0,34.0,5.0,7.0,31928.0,1.0,72.0,9.0,0.0,Bad Customers
388.0,1.0,2.0,62.0,48.0,5.0,74881.0,2.0,964.0,27.0,0.0,Good Customers
732.0,1.0,1.0,45.0,99.0,3.0,65819.0,0.0,1383.0,20.0,0.0,Good Customers
370.0,0.0,2.0,70.0,81.0,5.0,51411.0,3.0,18.0,4.0,0.0,Good Customers
730.0,0.0,1.0,59.0,95.0,7.0,51983.0,1.0,793.0,24.0,0.0,Good Customers
383.0,1.0,2.0,37.0,43.0,8.0,42386.0,1.0,100.0,7.0,0.0,Bad Customers
393.0,1.0,0.0,36.0,5.0,6.0,30390.0,0.0,80.0,6.0,0.0,Bad Customers
752.0,0.0,1.0,60.0,50.0,8.0,30983.0,0.0,167.0,8.0,1.0,Bad Customers
376.0,0.0,1.0,66.0,76.0,7.0,66033.0,1.0,677.0,20.0,0.0,Good Customers
367.0,1.0,0.0,48.0,46.0,6.0,37284.0,2.0,23.0,4.0,0.0,Bad Customers
383.0,0.0,2.0,72.0,68.0,1.0,57530.0,1.0,92.0,7.0,0.0,Good Customers
23.0,1.0,0.0,58.0,33.0,1.0,76800.0,0.0,641.0,16.0,0.0,Good Customers
759.0,1.0,1.0,67.0,50.0,5.0,63943.0,1.0,1106.0,17.0,0.0,Good Customers
8.0,1.0,1.0,61.0,85.0,2.0,76081.0,0.0,1033.0,14.0,1.0,Good Customers
749.0,1.0,1.0,49.0,63.0,6.0,67445.0,1.0,1174.0,32.0,0.0,Good Customers
380.0,1.0,2.0,56.0,89.0,7.0,37054.0,2.0,25.0,6.0,0.0,Bad Customers
733.0,1.0,2.0,61.0,81.0,8.0,47175.0,2.0,240.0,17.0,1.0,Good Customers
381.0,0.0,1.0,47.0,77.0,7.0,31859.0,1.0,20.0,4.0,0.0,Bad Customers
373.0,0.0,1.0,62.0,50.0,6.0,27215.0,3.0,102.0,11.0,0.0,Bad Customers
374.0,0.0,2.0,47.0,10.0,5.0,70179.0,1.0,1034.0,26.0,0.0,Good Customers
382.0,1.0,1.0,40.0,30.0,8.0,39922.0,1.0,156.0,9.0,0.0,Bad Customers
391.0,1.0,2.0,47.0,66.0,7.0,49681.0,2.0,458.0,21.0,0.0,Good Customers
760.0,1.0,1.0,35.0,16.0,8.0,24645.0,1.0,17.0,4.0,0.0,Bad Customers
12.0,0.0,1.0,69.0,12.0,1.0,79865.0,1.0,792.0,21.0,0.0,Good Customers
14.0,1.0,1.0,38.0,30.0,8.0,44322.0,1.0,92.0,8.0,0.0,Good Customers
377.0,0.0,1.0,71.0,8.0,5.0,47958.0,1.0,407.0,16.0,0.0,Good Customers
759.0,0.0,2.0,59.0,93.0,4.0,63972.0,1.0,1269.0,23.0,1.0,Good Customers
16.0,1.0,1.0,69.0,14.0,2.0,75315.0,1.0,841.0,23.0,0.0,Good Customers
734.0,1.0,2.0,73.0,53.0,9.0,55517.0,2.0,633.0,23.0,1.0,Good Customers
369.0,1.0,2.0,66.0,26.0,4.0,75283.0,3.0,1019.0,25.0,0.0,Good Customers
737.0,0.0,2.0,77.0,23.0,3.0,82800.0,0.0,1315.0,26.0,1.0,Good Customers
758.0,1.0,1.0,69.0,92.0,8.0,38998.0,2.0,54.0,8.0,0.0,Bad Customers
18.0,0.0,2.0,32.0,29.0,1.0,90638.0,0.0,2525.0,18.0,1.0,Good Customers
367.0,1.0,2.0,37.0,41.0,7.0,27161.0,1.0,52.0,5.0,0.0,Bad Customers
744.0,1.0,1.0,46.0,56.0,8.0,42014.0,1.0,436.0,20.0,1.0,Bad Customers
367.0,1.0,2.0,63.0,19.0,8.0,38201.0,1.0,268.0,15.0,0.0,Bad Customers
8.0,1.0,1.0,41.0,4.0,6.0,45203.0,2.0,147.0,8.0,1.0,Good Customers
3.0,1.0,2.0,76.0,89.0,1.0,81574.0,0.0,1798.0,18.0,1.0,Good Customers
374.0,1.0,1.0,31.0,71.0,7.0,34935.0,0.0,137.0,8.0,0.0,Bad Customers
373.0,0.0,2.0,47.0,81.0,7.0,60482.0,1.0,507.0,17.0,0.0,Good Customers
8.0,1.0,1.0,67.0,31.0,6.0,34633.0,3.0,15.0,4.0,0.0,Bad Customers
384.0,1.0,2.0,76.0,53.0,1.0,78093.0,0.0,1105.0,17.0,0.0,Good Customers
393.0,0.0,1.0,73.0,78.0,1.0,82460.0,0.0,974.0,15.0,0.0,Good Customers
8.0,1.0,2.0,57.0,80.0,4.0,45903.0,1.0,66.0,8.0,0.0,Good Customers
6.0,0.0,1.0,36.0,18.0,1.0,81361.0,0.0,778.0,27.0,1.0,Good Customers
12.0,0.0,2.0,50.0,37.0,5.0,35860.0,2.0,49.0,6.0,1.0,Bad Customers
742.0,1.0,2.0,71.0,52.0,7.0,40442.0,2.0,169.0,12.0,1.0,Bad Customers
3.0,1.0,1.0,58.0,39.0,2.0,61482.0,0.0,299.0,12.0,0.0,Good Customers
386.0,1.0,1.0,43.0,11.0,7.0,34968.0,1.0,221.0,17.0,0.0,Bad Customers
371.0,1.0,1.0,36.0,33.0,3.0,75794.0,0.0,1682.0,25.0,1.0,Good Customers
755.0,1.0,2.0,61.0,22.0,8.0,31497.0,1.0,155.0,10.0,0.0,Bad Customers
382.0,1.0,1.0,68.0,83.0,2.0,74268.0,0.0,892.0,13.0,0.0,Good Customers
730.0,1.0,0.0,35.0,43.0,9.0,13724.0,1.0,58.0,5.0,1.0,Bad Customers
369.0,1.0,2.0,58.0,74.0,7.0,45143.0,1.0,311.0,15.0,0.0,Good Customers
26.0,0.0,2.0,56.0,54.0,3.0,52569.0,1.0,95.0,7.0,0.0,Good Customers
743.0,0.0,2.0,50.0,3.0,8.0,48432.0,1.0,424.0,19.0,1.0,Good Customers
16.0,1.0,2.0,63.0,96.0,7.0,17144.0,2.0,47.0,12.0,0.0,Bad Customers
380.0,0.0,1.0,39.0,68.0,9.0,36108.0,1.0,339.0,15.0,1.0,Bad Customers
733.0,1.0,1.0,52.0,2.0,6.0,76445.0,1.0,1410.0,21.0,0.0,Good Customers
6.0,1.0,2.0,48.0,40.0,2.0,36663.0,1.0,35.0,6.0,0.0,Bad Customers
368.0,1.0,2.0,58.0,64.0,7.0,53843.0,1.0,562.0,20.0,0.0,Good Customers
735.0,1.0,2.0,67.0,26.0,2.0,90226.0,0.0,2352.0,24.0,1.0,Good Customers
394.0,0.0,2.0,68.0,69.0,3.0,70638.0,0.0,1334.0,20.0,1.0,Good Customers
365.0,1.0,1.0,63.0,57.0,4.0,44512.0,2.0,32.0,6.0,0.0,Good Customers
29.0,1.0,1.0,62.0,78.0,7.0,27116.0,2.0,41.0,7.0,0.0,Bad Customers
368.0,1.0,2.0,60.0,71.0,8.0,54072.0,2.0,39.0,5.0,0.0,Good Customers
380.0,1.0,1.0,46.0,59.0,3.0,71855.0,1.0,1141.0,25.0,0.0,Good Customers
366.0,0.0,0.0,33.0,28.0,9.0,51250.0,1.0,710.0,24.0,1.0,Good Customers
22.0,1.0,2.0,50.0,61.0,6.0,60432.0,1.0,401.0,19.0,0.0,Good Customers
20.0,1.0,2.0,59.0,22.0,2.0,65526.0,1.0,506.0,17.0,0.0,Good Customers
751.0,0.0,1.0,35.0,95.0,3.0,68655.0,0.0,1538.0,21.0,0.0,Good Customers
757.0,1.0,0.0,45.0,38.0,9.0,12393.0,0.0,57.0,6.0,0.0,Bad Customers
378.0,0.0,1.0,33.0,19.0,4.0,64509.0,0.0,1722.0,19.0,1.0,Good Customers
